Region	Catchment	Transect	Transect_code	AAAAAA	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8	sp9	sp10	sp11	sp12	sp13	sp14	sp15	sp16	sp17	sp18	sp19	sp20	sp21	sp22	sp23	sp24	sp25	sp26	sp27	sp28	sp29	sp30	sp31	sp32	sp33	sp34	sp35	sp36	sp37	sp38	sp39	sp40	sp41	sp42	sp43	sp44	sp45	sp46	sp47	sp48	sp49	sp50	sp51	sp52	sp53	sp54	sp55	sp56	sp57	sp58	sp59	sp60	sp61	sp62	sp63	sp64	sp65	sp66	sp67	sp68	sp69	sp70	sp71	sp72	sp73	sp74	sp75	sp76	sp77	sp78	sp79	sp80	sp81	sp82	sp83	sp84	sp85	sp86	sp87	sp88	sp89	sp90	sp91	sp92	sp93	sp94	sp95	sp96	sp97	sp98	sp99	sp100	sp101	sp102	sp103	sp104	sp105	sp106	sp107	sp108	sp109	sp110	sp111	sp112	sp113	sp114	sp115	sp116	sp117	sp118	sp119	sp120	sp121	sp122	sp123	sp124	sp125	sp126	sp127	sp128	sp129	sp130	sp131	sp132	sp133	sp134	sp135	sp136	sp137	sp138	sp139	sp140	sp141
STM	260	4	260_4	1	0	0	0	0	0	0	0	37	0	0	6	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	2	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	16	1	0	0	84	0	0	0	24	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	8	25	0	0	3	0	3	0	1	1	0	0	0	0	0	0	0	5	0	12	65	4	25	0	43	0	0	0	0	0	0	2	1	0	41	0	0	0	0	0	0	0	0	0	0	0	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	260	5	260_5	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	47	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	33	0	0	1	0	5	0	2	2	0	0	0	1	0	0	0	2	0	3	24	0	9	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	260	6	260_6	1	0	0	0	0	0	0	4	109	3	0	4	1	0	0	0	0	0	0	0	2	0	0	0	3	2	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	1	0	0	0	163	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	21	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	1	0	2	31	2	21	0	15	0	0	0	0	0	0	2	0	0	19	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	2	0	0
STM	260	7	260_7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	3	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	6	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	5	0	0	0	0	437	0	0	0	340	0	0	0	0	0
STM	260	8	260_8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	65	0	0	0	14	0	0	0	0	0
STM	260	9	260_9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	18	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	78	0	0	0	12	0	0	0	0	0
STM	260	10	260_10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	54	0	0	0	454	0	0	0	0	0
STM	261	1	261_1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
STM	261	2	261_2	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	7	9	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	261	3	261_3	1	0	0	0	0	0	0	0	21	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	174	0	0	0	9	0	0	0	0	0	0	0	2	3	0	5	0	0	1	12	0	14	0	14	21	0	0	22	0	4	0	1	0	0	0	0	0	0	0	0	5	0	1	27	0	109	0	4	0	0	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	32	1	0	0	0	0	0	0	0	0	0	0	3	2	2
STM	261	4	261_4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	5	0	8	0	1	2	0	0	11	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	14	0	19	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0
STM	261	5	261_5	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	97	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	1	0	13	0	5	0	0	1	0	0	8	0	6	0	6	0	0	0	0	0	0	0	0	1	0	2	10	1	65	0	10	0	0	0	0	0	0	3	0	0	23	0	0	0	0	0	0	0	0	0	0	0	30	3	0	0	0	0	0	0	0	0	0	0	1	0	0
STM	261	6	261_6	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	1	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	58	0	3	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	41	2	0	0	0	0	0	0	0	0	0	0	3	0	0
STM	261	7	261_7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	9	0	4	0	0	2	0	0	5	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	0	4	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0
STM	261	8	261_8	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	74	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	2	5	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	54	0	79	0	7	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	34	7	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	261	9	261_9	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	2	6	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	6	0	0	2	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	67	2	53	0	8	0	0	0	0	0	0	6	0	0	26	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	261	10	261_10	1	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	69	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	2	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	62	1	114	0	8	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	64	4	0	0	0	0	0	0	0	0	0	0	1	0	0
STM	261	11	261_11	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	11	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2	0	0	7	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	25	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	2	0	0
STM	261	12	261_12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	2	0	5	7	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	119	0	1	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	307	1	307_1	1	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	3	0	7	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	2	0	0
STM	307	2	307_2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	307	3	307_3	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	2	0	0
STM	307	5	307_5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	307	6	307_6	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	307	7	307_7	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	307	9	307_9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	8	0	0	0	0	0
STM	307	10	307_10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
STM	357	2	357_2	1	0	0	0	0	0	0	14	33	0	0	5	2	0	0	0	0	0	0	1	13	1	3	0	3	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	78	0	0	0	6	0	2	0	0	0	0	0	0	5	0	0	0	0	0	3	0	1	0	0	4	0	0	18	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	26	2	35	0	2	0	0	3	0	0	0	1	0	0	55	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	2	0	0	0	0	0	0	0	0
STM	357	3	357_3	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	13	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	63	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	6	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	4	17	0	0	0	0	0	0	0	0	3	2	0	76	0	0	0	0	0	0	0	0	0	0	0	91	1	1	0	0	0	0	0	0	0	0	0	0	0	0
STM	357	4	357_4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	357	5	357_5	1	0	0	0	0	0	0	0	46	0	0	1	0	0	0	0	0	0	0	1	3	3	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	36	0	0	0	7	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	12	0	0	3	0	9	0	0	1	0	0	0	2	0	2	0	0	0	0	19	4	12	0	0	0	0	1	0	0	0	1	2	0	21	0	0	0	0	0	0	0	0	0	0	0	65	3	1	0	0	0	0	0	1	5	0	0	0	0	0
STM	357	6	357_6	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	138	3	4	0	0	0	5	0	0	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	23	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	6	0	0
STM	357	7	357_7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	9	0	0	0	0	0
STM	357	8	357_8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	51	0	0	0	17	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	113	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	203	0	0	0	1582	0	0	0	0	0
STM	357	9	357_9	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	2	14	2	0	1	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	7	0	0	0	0	0	0	2	0	1	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	3	0	0
STM	357	10	357_10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
STM	357	11	357_11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	7	0	0	0	0	0	0	0	80	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	189	0	0	0	189	0	0	0	0	0
STM	363	1	363_1	1	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	0	5	2	2	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	5	0	8	1	1	0	0	0	0	0	0	0	0	1	0	0	23	0	31	0	2	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	363	2	363_2	1	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	2	2	0	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	20	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	5	0	0	7	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	7	0	23	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	2	0	0
STM	363	3	363_3	1	0	0	0	0	0	0	1	21	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	13	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	3	0	0
STM	363	4	363_4	1	0	0	0	0	0	0	7	93	1	0	0	0	0	0	0	0	0	0	0	7	1	16	0	20	0	0	0	0	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	2	0	0	4	0	0	14	0	6	0	0	0	0	0	0	2	0	0	0	6	0	1	6	0	56	0	8	1	0	0	0	0	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	28	5	0	0	0	0	0	0	0	0	0	0	1	0	0
STM	363	5	363_5	1	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	77	3	0	0	0	1	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	5	0	1	0	0	0	0	0	2	8	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	2	0	0	17	1	26	0	12	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	363	6	363_6	1	0	0	0	0	0	0	10	33	0	0	0	2	0	0	0	0	0	0	0	9	0	1	0	5	0	0	0	0	0	2	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0	0	0	15	0	5	0	0	0	0	0	0	5	0	0	0	2	0	5	0	2	0	0	7	0	0	18	0	10	0	2	3	0	0	0	0	0	0	0	3	0	4	12	6	118	0	44	0	0	2	0	1	12	3	0	0	63	0	0	0	0	0	0	0	0	0	0	0	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STM	363	7	363_7	1	0	0	0	0	0	0	0	41	3	0	0	0	0	0	0	0	0	0	2	7	0	3	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	5	0	0	8	0	0	10	0	14	0	2	0	0	0	0	0	0	0	0	1	0	2	5	0	60	0	12	0	0	0	0	0	0	7	2	0	20	0	0	0	0	0	0	0	0	0	0	0	56	5	0	0	0	0	1	0	0	0	0	0	2	0	0
STM	363	8	363_8	1	0	0	0	0	0	0	8	30	0	0	1	1	0	0	0	0	0	0	0	9	0	6	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	36	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	9	0	0	16	0	14	0	4	0	0	0	0	3	0	0	0	11	0	0	2	2	24	0	12	0	0	0	0	0	3	5	2	0	36	0	0	0	1	0	0	1	0	0	0	0	48	1	0	0	0	0	0	0	0	0	0	0	1	1	1
